"MONTH","DAY_OF_WEEK","DEP_DEL15","DEP_TIME_BLK","DISTANCE_GROUP","SEGMENT_NUMBER","CONCURRENT_FLIGHTS","NUMBER_OF_SEATS","CARRIER_NAME","AIRPORT_FLIGHTS_MONTH","AIRLINE_FLIGHTS_MONTH","AIRLINE_AIRPORT_FLIGHTS_MONTH","AVG_MONTHLY_PASS_AIRPORT","AVG_MONTHLY_PASS_AIRLINE","FLT_ATTENDANTS_PER_PASS","GROUND_SERV_PER_PASS","PLANE_AGE","DEPARTING_AIRPORT","LATITUDE","LONGITUDE","PREVIOUS_AIRPORT","PRCP","SNOW","SNWD","TMAX","AWND"
1,4,0,"1100-1159",3,2,23,175,"Southwest Airlines Co.",11861,107363,3492,1823051,13382999,6.17823630146092e-05,9.88941230999822e-05,5,"Orlando International",28.432,-81.325,"Memphis International",0.76,0,0,76,13.65
1,4,1,"0900-0959",5,2,29,230,"Frontier Airlines Inc.",11861,9496,1129,1823051,1857122,0.000115725648276774,7.1346948724339e-06,4,"Orlando International",28.432,-81.325,"Douglas Municipal",0.76,0,0,76,13.65
1,4,1,"2100-2159",2,1,31,50,"SkyWest Airlines Inc.",23400,62105,3973,3103410,3472966,3.41926740144364e-05,9.90027880586417e-05,17,"Chicago O'Hare International",41.978,-87.906,"NONE",0,0.4,5.1,22,11.63
1,4,1,"1200-1259",3,1,57,160,"American Airlines Inc.",23400,75506,4919,3103410,11744595,9.82082928995461e-05,0.000177287219593097,19,"Chicago O'Hare International",41.978,-87.906,"NONE",0,0.4,5.1,22,11.63
1,4,1,"1500-1559",3,2,56,160,"American Airlines Inc.",23400,75506,4919,3103410,11744595,9.82082928995461e-05,0.000177287219593097,7,"Chicago O'Hare International",41.978,-87.906,"San Diego International Lindbergh Fl",0,0.4,5.1,22,11.63
1,4,0,"2100-2159",8,3,31,154,"United Air Lines Inc.",23400,46218,5228,3103410,8501631,0.000253804240621594,0.000228985473493263,15,"Chicago O'Hare International",41.978,-87.906,"San Diego International Lindbergh Fl",0,0.4,5.1,22,11.63
1,4,0,"1200-1259",3,3,57,124,"United Air Lines Inc.",23400,46218,5228,3103410,8501631,0.000253804240621594,0.000228985473493263,21,"Chicago O'Hare International",41.978,-87.906,"LaGuardia",0,0.4,5.1,22,11.63
1,4,0,"2200-2259",1,4,28,50,"American Eagle Airlines Inc.",23400,23760,4691,3103410,1204766,0.000348407665605004,0.000106867151749004,15,"Chicago O'Hare International",41.978,-87.906,"Dubuque Regional",0,0.4,5.1,22,11.63
1,4,1,"1700-1759",2,4,43,142,"United Air Lines Inc.",23400,46218,5228,3103410,8501631,0.000253804240621594,0.000228985473493263,25,"Chicago O'Hare International",41.978,-87.906,"Phoenix Sky Harbor International",0,0.4,5.1,22,11.63
1,4,1,"2200-2259",3,5,28,160,"American Airlines Inc.",23400,75506,4919,3103410,11744595,9.82082928995461e-05,0.000177287219593097,7,"Chicago O'Hare International",41.978,-87.906,"Southwest Florida International",0,0.4,5.1,22,11.63
1,4,0,"1000-1059",1,2,9,181,"Alaska Airlines Inc.",4710,20315,1527,800302,2884187,3.23314615661123e-05,0.000174601449726556,3,"Portland International",45.589,-122.595,"Phoenix Sky Harbor International",0,0,0,51,2.24
1,4,0,"0001-0559",1,1,4,123,"Hawaiian Airlines Inc.",3928,6791,2793,719055,905990,0.000120494217611269,0.000197849665711328,19,"Honolulu International",21.319,-157.922,"NONE",0,0,0,78,4.7
1,4,1,"2200-2259",3,1,22,142,"United Air Lines Inc.",13115,46218,4263,1908862,8501631,0.000253804240621594,0.000228985473493263,25,"San Francisco International",37.619,-122.375,"NONE",0,0,0,65,2.91
1,4,0,"1000-1059",6,2,35,181,"American Airlines Inc.",13115,75506,1048,1908862,11744595,9.82082928995461e-05,0.000177287219593097,4,"San Francisco International",37.619,-122.375,"Dallas Fort Worth Regional",0,0,0,65,2.91
1,4,0,"2200-2259",2,6,22,154,"United Air Lines Inc.",13115,46218,4263,1908862,8501631,0.000253804240621594,0.000228985473493263,20,"San Francisco International",37.619,-122.375,"Los Angeles International",0,0,0,65,2.91
1,4,0,"2000-2059",1,8,16,50,"SkyWest Airlines Inc.",13115,62105,3095,1908862,3472966,3.41926740144364e-05,9.90027880586417e-05,16,"San Francisco International",37.619,-122.375,"Roberts Field",0,0,0,65,2.91
1,4,0,"1500-1559",3,4,28,76,"SkyWest Airlines Inc.",9288,62105,3829,1065782,3472966,3.41926740144364e-05,9.90027880586417e-05,3,"Salt Lake City International",40.784,-111.967,"Boise Air Terminal",0,0,3.1,42,2.91
1,2,0,"1000-1059",5,2,3,143,"Southwest Airlines Co.",3215,107363,1342,401950,13382999,6.17823630146092e-05,9.88941230999822e-05,18,"San Antonio International",29.533,-98.469,"McCarran International",0,0,0,50,2.91
1,2,0,"1800-1859",3,4,20,175,"Southwest Airlines Co.",6023,107363,2994,732595,13382999,6.17823630146092e-05,9.88941230999822e-05,3,"Nashville International",36.127,-86.682,"Logan International",0,0,0,50,2.01
1,2,0,"1400-1459",5,5,12,143,"Southwest Airlines Co.",6023,107363,2994,732595,13382999,6.17823630146092e-05,9.88941230999822e-05,15,"Nashville International",36.127,-86.682,"Atlanta Municipal",0,0,0,50,2.01
1,5,0,"0900-0959",3,2,19,76,"Midwest Airline, Inc.",11206,24623,2672,955406,1529740,1.25293581928874e-06,0.00012382274422797,4,"Ronald Reagan Washington National",38.852,-77.037,"Chicago O'Hare International",0,0,0,36,10.74
1,5,0,"0800-0859",2,2,37,50,"Comair Inc.",11206,22418,2500,955406,1245396,0,8.99981056904297e-05,15,"Ronald Reagan Washington National",38.852,-77.037,"Bangor International",0,0,0,36,10.74
1,5,0,"2000-2059",1,4,23,50,"Comair Inc.",11206,22418,2500,955406,1245396,0,8.99981056904297e-05,15,"Ronald Reagan Washington National",38.852,-77.037,"Theodore Francis Green State",0,0,0,36,10.74
1,5,0,"0700-0759",2,1,7,129,"Delta Air Lines Inc.",1190,73508,207,89733,12460183,0.00014416588498786,0.000148660200942204,11,"Piedmont Triad International",36.092,-79.943,"NONE",0,0,0,44,2.24
1,2,0,"0600-0659",3,1,28,110,"Delta Air Lines Inc.",13115,73508,1069,1908862,12460183,0.00014416588498786,0.000148660200942204,17,"San Francisco International",37.619,-122.375,"NONE",0.57,0,0,56,11.41
1,2,1,"0900-0959",2,2,28,175,"Southwest Airlines Co.",13115,107363,1118,1908862,13382999,6.17823630146092e-05,9.88941230999822e-05,3,"San Francisco International",37.619,-122.375,"Phoenix Sky Harbor International",0.57,0,0,56,11.41
1,2,0,"2200-2259",2,6,15,50,"SkyWest Airlines Inc.",13115,62105,3095,1908862,3472966,3.41926740144364e-05,9.90027880586417e-05,15,"San Francisco International",37.619,-122.375,"Ontario International",0.57,0,0,56,11.41
1,5,0,"1000-1059",2,2,14,143,"Southwest Airlines Co.",6118,107363,5665,673221,13382999,6.17823630146092e-05,9.88941230999822e-05,8,"Dallas Love Field",32.847,-96.853,"William P Hobby",0.38,0,0,55,12.53
1,5,0,"1500-1559",1,5,11,143,"Southwest Airlines Co.",6118,107363,5665,673221,13382999,6.17823630146092e-05,9.88941230999822e-05,17,"Dallas Love Field",32.847,-96.853,"San Antonio International",0.38,0,0,55,12.53
1,5,0,"2200-2259",1,6,2,143,"Southwest Airlines Co.",6118,107363,5665,673221,13382999,6.17823630146092e-05,9.88941230999822e-05,18,"Dallas Love Field",32.847,-96.853,"Atlanta Municipal",0.38,0,0,55,12.53
1,2,0,"0700-0759",3,1,6,76,"SkyWest Airlines Inc.",1824,62105,411,178477,3472966,3.41926740144364e-05,9.90027880586417e-05,11,"Will Rogers World",35.392,-97.602,"NONE",0,0,0,52,10.74
1,2,0,"1100-1159",6,3,3,76,"Midwest Airline, Inc.",1824,24623,116,178477,1529740,1.25293581928874e-06,0.00012382274422797,12,"Will Rogers World",35.392,-97.602,"Philadelphia International",0,0,0,52,10.74
1,5,1,"0900-0959",7,2,33,143,"Southwest Airlines Co.",18286,107363,5414,2743323,13382999,6.17823630146092e-05,9.88941230999822e-05,15,"Stapleton International",39.774,-104.88,"Los Angeles International",0.45,1,0,44,11.41
1,5,0,"1500-1559",1,4,47,76,"SkyWest Airlines Inc.",18286,62105,3685,2743323,3472966,3.41926740144364e-05,9.90027880586417e-05,4,"Stapleton International",39.774,-104.88,"Seattle International",0.45,1,0,44,11.41
1,2,0,"0700-0759",2,1,4,143,"Southwest Airlines Co.",1561,107363,367,171473,13382999,6.17823630146092e-05,9.88941230999822e-05,9,"Boise Air Terminal",43.565,-116.225,"NONE",0.07,0.8,0,39,1.79
1,2,0,"1500-1559",2,5,5,76,"SkyWest Airlines Inc.",1561,62105,869,171473,3472966,3.41926740144364e-05,9.90027880586417e-05,3,"Boise Air Terminal",43.565,-116.225,"Salt Lake City International",0.07,0.8,0,39,1.79
1,2,0,"0700-0759",4,1,61,173,"United Air Lines Inc.",23400,46218,5228,3103410,8501631,0.000253804240621594,0.000228985473493263,5,"Chicago O'Hare International",41.978,-87.906,"NONE",0,0,1.2,32,11.18
1,2,1,"1500-1559",1,3,56,66,"SkyWest Airlines Inc.",23400,62105,3973,3103410,3472966,3.41926740144364e-05,9.90027880586417e-05,13,"Chicago O'Hare International",41.978,-87.906,"Will Rogers World",0,0,1.2,32,11.18
1,2,0,"1800-1859",3,6,74,50,"American Eagle Airlines Inc.",23400,23760,4691,3103410,1204766,0.000348407665605004,0.000106867151749004,16,"Chicago O'Hare International",41.978,-87.906,"Port Columbus International",0,0,1.2,32,11.18
1,2,0,"1500-1559",2,6,56,50,"Endeavor Air Inc.",23400,19857,134,3103410,1212846,0,9.35127761744562e-05,15,"Chicago O'Hare International",41.978,-87.906,"Cincinnati/Northern Kentucky International",0,0,1.2,32,11.18
1,2,1,"1900-1959",2,2,28,76,"SkyWest Airlines Inc.",17725,62105,2765,2780593,3472966,3.41926740144364e-05,9.90027880586417e-05,4,"Los Angeles International",33.942,-118.408,"Austin - Bergstrom International",0.69,0,0,59,8.5
1,2,0,"1500-1559",3,4,34,66,"SkyWest Airlines Inc.",17725,62105,2765,2780593,3472966,3.41926740144364e-05,9.90027880586417e-05,15,"Los Angeles International",33.942,-118.408,"El Paso International",0.69,0,0,59,8.5
1,2,0,"1300-1359",1,2,21,132,"Delta Air Lines Inc.",9288,73508,3403,1065782,12460183,0.00014416588498786,0.000148660200942204,19,"Salt Lake City International",40.784,-111.967,"Douglas Municipal",0.04,0.5,0,32,3.58
1,5,0,"1900-1959",2,6,4,143,"Southwest Airlines Co.",1955,107363,497,204019,13382999,6.17823630146092e-05,9.88941230999822e-05,10,"Eppley Airfield",41.302,-95.893,"William P Hobby",0,0,0,33,6.49
1,2,0,"1900-1959",7,3,22,160,"Delta Air Lines Inc.",11956,73508,4850,1581456,12460183,0.00014416588498786,0.000148660200942204,20,"Minneapolis-St Paul International",44.886,-93.218,"San Jose International",0,0,0,53,4.92
1,2,1,"1100-1159",4,3,34,157,"Delta Air Lines Inc.",11956,73508,4850,1581456,12460183,0.00014416588498786,0.000148660200942204,28,"Minneapolis-St Paul International",44.886,-93.218,"Lambert-St. Louis International",0,0,0,53,4.92
1,2,0,"1000-1059",3,2,36,50,"SkyWest Airlines Inc.",18286,62105,3685,2743323,3472966,3.41926740144364e-05,9.90027880586417e-05,16,"Stapleton International",39.774,-104.88,"Peterson Field",0,0,0,46,10.96
1,2,0,"1500-1559",4,3,46,76,"SkyWest Airlines Inc.",18286,62105,3685,2743323,3472966,3.41926740144364e-05,9.90027880586417e-05,5,"Stapleton International",39.774,-104.88,"Dallas Fort Worth Regional",0,0,0,46,10.96
1,2,0,"0800-0859",8,1,77,293,"Delta Air Lines Inc.",30842,73508,18809,4365661,12460183,0.00014416588498786,0.000148660200942204,3,"Atlanta Municipal",33.641,-84.427,"NONE",0,0,0,46,10.74
1,2,1,"0900-0959",3,3,83,90,"Comair Inc.",30842,22418,143,4365661,1245396,0,8.99981056904297e-05,4,"Atlanta Municipal",33.641,-84.427,"Douglas Municipal",0,0,0,46,10.74
1,2,0,"2200-2259",2,6,49,158,"Delta Air Lines Inc.",30842,73508,18809,4365661,12460183,0.00014416588498786,0.000148660200942204,21,"Atlanta Municipal",33.641,-84.427,"San Antonio International",0,0,0,46,10.74
1,2,0,"1900-1959",3,6,77,143,"Southwest Airlines Co.",30842,107363,3455,4365661,13382999,6.17823630146092e-05,9.88941230999822e-05,20,"Atlanta Municipal",33.641,-84.427,"Port Columbus International",0,0,0,46,10.74
1,5,1,"1500-1559",3,4,26,149,"Delta Air Lines Inc.",10281,73508,415,1708599,12460183,0.00014416588498786,0.000148660200942204,28,"Newark Liberty International",40.696,-74.172,"Atlanta Municipal",0,0,0,33,14.99
1,2,0,"1800-1859",7,3,68,181,"American Airlines Inc.",22775,75506,11800,2907365,11744595,9.82082928995461e-05,0.000177287219593097,3,"Dallas Fort Worth Regional",32.894,-97.03,"San Diego International Lindbergh Fl",0,0,0,51,7.83
1,5,1,"1700-1759",2,5,10,69,"Midwest Airline, Inc.",3561,24623,1055,344196,1529740,1.25293581928874e-06,0.00012382274422797,13,"Port Columbus International",39.991,-82.878,"Logan International",0,0,0,31,4.92
1,5,0,"1400-1459",2,2,22,175,"Southwest Airlines Co.",5629,107363,5259,819756,13382999,6.17823630146092e-05,9.88941230999822e-05,2,"Chicago Midway International",41.785,-87.752,"Los Angeles International",0,0,0,30,4.92
1,5,0,"0700-0759",5,1,3,175,"Southwest Airlines Co.",1294,107363,430,161957,13382999,6.17823630146092e-05,9.88941230999822e-05,1,"Theodore Francis Green State",41.728,-71.426,"NONE",0,0,0,31,15.21
1,5,0,"1000-1059",4,2,34,173,"United Air Lines Inc.",14501,46218,4971,1690031,8501631,0.000253804240621594,0.000228985473493263,18,"Houston Intercontinental",29.983,-95.34,"Dallas Fort Worth Regional",0,0,0,83,4.7
1,5,0,"1900-1959",2,8,39,129,"Atlantic Southeast Airlines",14501,12231,3347,1690031,473794,0,0.000199805365653493,11,"Houston Intercontinental",29.983,-95.34,"Lake Charles Regional",0,0,0,83,4.7
1,4,1,"2000-2059",2,5,21,50,"Endeavor Air Inc.",13375,19857,2114,1208249,1212846,0,9.35127761744562e-05,16,"LaGuardia",40.779,-73.876,"Burlington International",1.48,0,0,57,16.78
1,4,1,"1900-1959",3,5,26,76,"Endeavor Air Inc.",13375,19857,2114,1208249,1212846,0,9.35127761744562e-05,11,"LaGuardia",40.779,-73.876,"Lambert-St. Louis International",1.48,0,0,57,16.78
1,2,0,"1700-1759",7,4,11,143,"Southwest Airlines Co.",4887,107363,1893,690385,13382999,6.17823630146092e-05,9.88941230999822e-05,16,"Austin - Bergstrom International",30.194,-97.67,"Phoenix Sky Harbor International",0,0,0,52,3.8
1,2,0,"0600-0659",1,1,35,76,"Midwest Airline, Inc.",13375,24623,2396,1208249,1529740,1.25293581928874e-06,0.00012382274422797,11,"LaGuardia",40.779,-73.876,"NONE",0,0,0,36,6.93
1,2,1,"1700-1759",1,4,34,76,"Midwest Airline, Inc.",13375,24623,2396,1208249,1529740,1.25293581928874e-06,0.00012382274422797,5,"LaGuardia",40.779,-73.876,"Ronald Reagan Washington National",0,0,0,36,6.93
1,2,1,"1800-1859",1,5,35,76,"Midwest Airline, Inc.",13375,24623,2396,1208249,1529740,1.25293581928874e-06,0.00012382274422797,12,"LaGuardia",40.779,-73.876,"Ronald Reagan Washington National",0,0,0,36,6.93
1,2,0,"1900-1959",5,5,30,76,"Midwest Airline, Inc.",13375,24623,2396,1208249,1529740,1.25293581928874e-06,0.00012382274422797,12,"LaGuardia",40.779,-73.876,"Northwest Arkansas Regional",0,0,0,36,6.93
1,2,0,"0900-0959",7,1,22,143,"Southwest Airlines Co.",10281,107363,451,1708599,13382999,6.17823630146092e-05,9.88941230999822e-05,14,"Newark Liberty International",40.696,-74.172,"NONE",0,0,0,38,5.59
1,2,0,"0900-0959",3,1,22,143,"Southwest Airlines Co.",10281,107363,451,1708599,13382999,6.17823630146092e-05,9.88941230999822e-05,18,"Newark Liberty International",40.696,-74.172,"NONE",0,0,0,38,5.59
1,2,0,"1600-1659",2,3,27,120,"United Air Lines Inc.",10281,46218,4264,1708599,8501631,0.000253804240621594,0.000228985473493263,17,"Newark Liberty International",40.696,-74.172,"Atlanta Municipal",0,0,0,38,5.59
1,4,1,"1500-1559",4,4,6,143,"Southwest Airlines Co.",2327,107363,915,279230,13382999,6.17823630146092e-05,9.88941230999822e-05,19,"General Mitchell Field",42.95,-87.897,"Dallas Love Field",0,0,7.9,26,11.63
1,2,0,"1800-1859",1,6,11,129,"Comair Inc.",4677,22418,162,573075,1245396,0,8.99981056904297e-05,11,"Raleigh-Durham International",35.875,-78.782,"John F. Kennedy International",0,0,0,47,1.34
1,1,0,"0800-0859",5,2,35,76,"Endeavor Air Inc.",13375,19857,2114,1208249,1212846,0,9.35127761744562e-05,5,"LaGuardia",40.779,-73.876,"Raleigh-Durham International",0,0,0,35,10.96
1,1,0,"2000-2059",2,6,28,69,"Midwest Airline, Inc.",13375,24623,2396,1208249,1529740,1.25293581928874e-06,0.00012382274422797,15,"LaGuardia",40.779,-73.876,"Rochester Monroe County",0,0,0,35,10.96
1,1,0,"1800-1859",3,1,27,143,"Southwest Airlines Co.",18286,107363,5414,2743323,13382999,6.17823630146092e-05,9.88941230999822e-05,13,"Stapleton International",39.774,-104.88,"NONE",0,0,0,43,11.63
1,1,0,"1400-1459",4,4,29,175,"Southwest Airlines Co.",18286,107363,5414,2743323,13382999,6.17823630146092e-05,9.88941230999822e-05,2,"Stapleton International",39.774,-104.88,"McCarran International",0,0,0,43,11.63
1,1,0,"1000-1059",3,2,77,76,"Midwest Airline, Inc.",30842,24623,427,4365661,1529740,1.25293581928874e-06,0.00012382274422797,4,"Atlanta Municipal",33.641,-84.427,"Newark Liberty International",0,0,0,47,11.63
1,1,0,"0800-0859",4,2,79,191,"Delta Air Lines Inc.",30842,73508,18809,4365661,12460183,0.00014416588498786,0.000148660200942204,1,"Atlanta Municipal",33.641,-84.427,"Fort Lauderdale-Hollywood International",0,0,0,47,11.63
1,1,0,"1800-1859",8,3,41,160,"American Airlines Inc.",30842,75506,989,4365661,11744595,9.82082928995461e-05,0.000177287219593097,5,"Atlanta Municipal",33.641,-84.427,"Los Angeles International",0,0,0,47,11.63
1,1,0,"2000-2059",2,3,55,180,"Delta Air Lines Inc.",30842,73508,18809,4365661,12460183,0.00014416588498786,0.000148660200942204,3,"Atlanta Municipal",33.641,-84.427,"Jacksonville International",0,0,0,47,11.63
1,1,0,"2200-2259",1,4,48,149,"Delta Air Lines Inc.",30842,73508,18809,4365661,12460183,0.00014416588498786,0.000148660200942204,27,"Atlanta Municipal",33.641,-84.427,"Philadelphia International",0,0,0,47,11.63
1,1,0,"2100-2159",3,6,92,143,"Southwest Airlines Co.",30842,107363,3455,4365661,13382999,6.17823630146092e-05,9.88941230999822e-05,11,"Atlanta Municipal",33.641,-84.427,"Lambert-St. Louis International",0,0,0,47,11.63
1,1,0,"1100-1159",2,2,19,175,"Southwest Airlines Co.",7380,107363,3250,1023434,13382999,6.17823630146092e-05,9.88941230999822e-05,7,"San Diego International Lindbergh Fl",32.733,-117.187,"San Jose International",0.41,0,0,62,6.71
1,1,1,"0800-0859",2,2,20,143,"Southwest Airlines Co.",7380,107363,3250,1023434,13382999,6.17823630146092e-05,9.88941230999822e-05,8,"San Diego International Lindbergh Fl",32.733,-117.187,"Albuquerque International Sunport",0.41,0,0,62,6.71
1,1,1,"1900-1959",2,5,13,142,"United Air Lines Inc.",7380,46218,749,1023434,8501631,0.000253804240621594,0.000228985473493263,18,"San Diego International Lindbergh Fl",32.733,-117.187,"San Francisco International",0.41,0,0,62,6.71
1,1,1,"1700-1759",1,3,35,76,"Midwest Airline, Inc.",11206,24623,2672,955406,1529740,1.25293581928874e-06,0.00012382274422797,11,"Ronald Reagan Washington National",38.852,-77.037,"LaGuardia",0,0,7.9,34,4.92
1,1,0,"2000-2059",5,5,25,160,"American Airlines Inc.",11206,75506,1937,955406,11744595,9.82082928995461e-05,0.000177287219593097,3,"Ronald Reagan Washington National",38.852,-77.037,"Chicago O'Hare International",0,0,7.9,34,4.92
1,1,0,"1000-1059",3,2,39,158,"Delta Air Lines Inc.",11784,73508,4190,1486066,12460183,0.00014416588498786,0.000148660200942204,24,"Detroit Metro Wayne County",42.217,-83.344,"Philadelphia International",0,0,0,35,4.7
1,1,0,"1400-1459",1,3,13,172,"American Airlines Inc.",4887,75506,977,690385,11744595,9.82082928995461e-05,0.000177287219593097,10,"Austin - Bergstrom International",30.194,-97.67,"Dallas Fort Worth Regional",0,0,0,51,6.26
1,1,1,"1900-1959",8,2,12,146,"Alaska Airlines Inc.",6023,20315,62,732595,2884187,3.23314615661123e-05,0.000174601449726556,7,"Nashville International",36.127,-86.682,"San Francisco International",0,0,0,43,6.26
1,1,0,"1000-1059",9,1,34,142,"United Air Lines Inc.",14576,46218,661,1827202,8501631,0.000253804240621594,0.000228985473493263,23,"Phoenix Sky Harbor International",33.436,-112.009,"NONE",0.03,0,0,70,4.7
1,1,0,"1700-1759",2,6,27,79,"Mesa Airlines Inc.",14576,17869,1670,1827202,1191889,0,9.13115711617083e-05,15,"Phoenix Sky Harbor International",33.436,-112.009,"El Paso International",0.03,0,0,70,4.7
1,2,0,"1000-1059",5,2,16,228,"Spirit Air Lines",8569,15023,1688,1391212,2688839,9.17372392570424e-06,0.000124651073071562,1,"Fort Lauderdale-Hollywood International",26.074,-80.152,"Friendship International",0,0,0,70,9.62
1,2,0,"1000-1059",3,2,16,191,"Delta Air Lines Inc.",8569,73508,1003,1391212,12460183,0.00014416588498786,0.000148660200942204,1,"Fort Lauderdale-Hollywood International",26.074,-80.152,"Atlanta Municipal",0,0,0,70,9.62
1,2,0,"1800-1859",6,3,9,234,"Delta Air Lines Inc.",3710,73508,618,404840,12460183,0.00014416588498786,0.000148660200942204,16,"Southwest Florida International",26.536,-81.755,"Minneapolis-St Paul International",0,0,0,64,6.71
1,2,0,"1500-1559",7,3,10,175,"Southwest Airlines Co.",4544,107363,1719,564680,13382999,6.17823630146092e-05,9.88941230999822e-05,5,"Louis Armstrong New Orleans International",29.991,-90.251,"Stapleton International",0,0,0,47,4.7
1,4,1,"1700-1759",5,5,15,70,"Midwest Airline, Inc.",4308,24623,348,477995,1529740,1.25293581928874e-06,0.00012382274422797,14,"Kansas City International",39.298,-94.714,"Chicago O'Hare International",0,0,1.2,28,12.08
